Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WAYNE,231,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,27,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WHITLEY,235,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,19,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WOLFE,237,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,CALDWELL,33,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,21,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,31,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,HANCOCK,91,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,HENDERSON,101,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,(L)
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,HOPKINS,107,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,LOGAN,141,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,28,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,MCLEAN,149,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,MUHLENBERG,177,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,OHIO,183,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,TODD,219,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,UNION,225,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,MIDWESTERN,20,WEBSTER,233,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,17,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,BOONE,15,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,BRACKEN,23,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,CAMPBELL,37,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,20,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,CARROLL,41,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,GRANT,81,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,18,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,HENRY,103,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,22,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,KENTON,117,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,OLDHAM,185,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,25,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,OWEN,187,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,20,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,PENDLETON,191,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,NORTHERN,40,TRIMBLE,223,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,BALLARD,7,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,CALLOWAY,35,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,CARLISLE,39,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,GRAVES,83,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,LIVINGSTON,139,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,LYON,143,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,MCCRACKEN,145,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,24,30.5
CENSUS,2022,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,TRIGG,221,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,20,30.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,AVOYELLES,9,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,32,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,CATAHOULA,25,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,EVANGELINE,39,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,GRANT,43,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,LA SALLE,59,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,POINTE COUPEE,77,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,RAPIDES,79,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,22,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,CENTRAL,50,SAINT LANDRY,97,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,EAST CENTRAL,60,EAST BATON ROUGE,33,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,33,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,EAST CENTRAL,60,EAST FELICIANA,37,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,28,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,EAST CENTRAL,60,LIVINGSTON,63,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,32,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,EAST CENTRAL,60,SAINT HELENA,91,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,(L)
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,EAST CENTRAL,60,SAINT TAMMANY,103,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,76,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,EAST CENTRAL,60,TANGIPAHOA,105,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,63,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,EAST CENTRAL,60,WASHINGTON,117,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,60,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,EAST CENTRAL,60,WEST FELICIANA,125,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTH CENTRAL,20,BIENVILLE,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTH CENTRAL,20,CALDWELL,21,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTH CENTRAL,20,CLAIBORNE,27,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTH CENTRAL,20,JACKSON,49,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTH CENTRAL,20,LINCOLN,61,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTH CENTRAL,20,OUACHITA,73,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTH CENTRAL,20,UNION,111,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,FRANKLIN,41,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,MADISON,65,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,MOREHOUSE,67,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,RICHLAND,83,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,WEST CARROLL,123,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTHWEST,10,BOSSIER,15,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTHWEST,10,CADDO,17,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTHWEST,10,DE SOTO,31,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTHWEST,10,RED RIVER,81,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,NORTHWEST,10,WEBSTER,119,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,17,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTH CENTRAL,80,IBERIA,45,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTH CENTRAL,80,IBERVILLE,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTH CENTRAL,80,LAFAYETTE,55,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,23,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTH CENTRAL,80,SAINT MARTIN,99,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTH CENTRAL,80,SAINT MARY,101,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHEAST,90,ASCENSION,5,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,19,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHEAST,90,LAFOURCHE,57,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHEAST,90,ORLEANS,71,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHEAST,90,PLAQUEMINES,75,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,22,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHEAST,90,SAINT BERNARD,87,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHEAST,90,SAINT CHARLES,89,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHEAST,90,SAINT JAMES,93,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHEAST,90,TERREBONNE,109,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHWEST,70,ACADIA,1,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHWEST,70,ALLEN,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHWEST,70,BEAUREGARD,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,40,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHWEST,70,CALCASIEU,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,24,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHWEST,70,CAMERON,23,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHWEST,70,JEFFERSON DAVIS,53,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,SOUTHWEST,70,VERMILION,113,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,WEST CENTRAL,40,NATCHITOCHES,69,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,WEST CENTRAL,40,SABINE,85,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,37.5
CENSUS,2022,YEAR,,COUNTY,LOUISIANA,22,WEST CENTRAL,40,VERNON,115,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,37.5
CENSUS,2022,YEAR,,COUNTY,MAINE,23,CENTRAL,20,HANCOCK,9,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,CENTRAL,20,PENOBSCOT,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,47,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,CENTRAL,20,PISCATAQUIS,21,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,CENTRAL,20,SOMERSET,25,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,31,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,CENTRAL,20,WALDO,27,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,CENTRAL,20,WASHINGTON,29,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,NORTH,10,AROOSTOOK,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,SOUTH,30,ANDROSCOGGIN,1,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,22,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,SOUTH,30,CUMBERLAND,5,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,58,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,SOUTH,30,FRANKLIN,7,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,SOUTH,30,KENNEBEC,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,18,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,SOUTH,30,KNOX,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,SOUTH,30,LINCOLN,15,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,SOUTH,30,OXFORD,17,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,SOUTH,30,SAGADAHOC,23,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,23.2
CENSUS,2022,YEAR,,COUNTY,MAINE,23,SOUTH,30,YORK,31,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,28,23.2
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,LOWER EASTERN SHORE,90,DORCHESTER,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,LOWER EASTERN SHORE,90,SOMERSET,39,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,LOWER EASTERN SHORE,90,WICOMICO,45,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,LOWER EASTERN SHORE,90,WORCESTER,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,BALTIMORE,5,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,64,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,CARROLL,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,45,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,FREDERICK,21,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,63,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,HARFORD,25,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,33,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,HOWARD,27,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,22,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,MONTGOMERY,31,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,49,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,NORTH CENTRAL,20,WASHINGTON,43,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,SOUTHERN,80,ANNE ARUNDEL,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,36,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,SOUTHERN,80,CALVERT,9,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,20,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,SOUTHERN,80,CHARLES,17,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,SOUTHERN,80,PRINCE GEORGES,33,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,34,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,SOUTHERN,80,ST MARYS,37,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,43,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,UPPER EASTERN SHORE,30,CAROLINE,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,UPPER EASTERN SHORE,30,CECIL,15,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,32,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,UPPER EASTERN SHORE,30,KENT,29,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,20
CENSUS,2022,YEAR,,COUNTY,MARYLAND,24,UPPER EASTERN SHORE,30,QUEEN ANNES,35,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,20
